Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2,Transferwaarde,Waarde,AtleetId
Onbekend,Rosenbach Alberta,5630124,16,Deutschland,Vrouw,1260,Sprinters,12,1,18,155,55,2025-02-27 10:38:11,10,3,3,10,5,1,1,6,8,,0,5630124
Onbekend,Schwartzberg Sabine,5664670,15,Deutschland,Vrouw,520,Werpers,16,1,15,151,45,2025-02-27 10:38:34,10,8,3,2,0,1,6,7,4,,0,5664670
Onbekend,Messert Tanja,5647497,17,Deutschland,Vrouw,2240,Snelwandelaars,18,1,18,162,63,2025-02-27 10:39:20,20,3,11,3,1,0,2,6,5,,0,5647497
Onbekend,Monzón Antía,5589225,16,España,Vrouw,2160,Springers,16,1,13,166,67,2025-02-27 10:54:57,20,1,1,3,9,10,1,4,7,,9999,5589225
Onbekend,Vigo Raimundo,5659068,16,España,Man,2000,Werpers,15,1,14,176,79,2025-02-27 10:55:12,18,10,1,3,3,2,9,7,6,,32000,5659068
Onbekend,Sierra Dácil,5562463,17,España,Vrouw,2160,Snelwandelaars,20,1,15,170,72,2025-02-27 10:56:02,8,0,11,1,8,1,2,8,8,,0,5562463
Onbekend,Rutjens Jonas,5483198,19,België,Man,1290,Sprinters,20,2,15,184,97,2025-02-27 11:03:24,20,6,3,6,4,3,1,7,8,,0,5483198
Onbekend,Basset Yannis,5451819,20,France,Man,5100,Middenafstandslopers,20,3,17,185,93,2025-02-27 11:13:54,15,2,13,3,3,3,4,11,10,,0,5451819
20 km snelwandelen,Mazet Octave,5404085,23,France,Man,4870,Snelwandelaars,20,3,18,194,92,2025-02-27 11:16:15,16,7,12,1,6,1,3,11,10,,0,5404085
Marathon,Salmon Léna,5321185,25,France,Vrouw,6770,Langeafstandslopers,20,4,19,180,78,2025-02-27 11:16:41,6,1,13,8,3,2,3,11,11,,0,5321185
Onbekend,Rybacka Blanka,5643959,16,Polska,Vrouw,1160,Springers,14,1,15,157,54,2025-02-27 11:17:01,8,3,0,0,10,6,3,6,7,,0,5643959
400 meter,Monnier Mélissa,5248340,26,France,Vrouw,16030,Sprinters,20,6,17,162,64,2025-02-27 11:20:09,19,12,2,17,0,3,3,9,8,,1000,5248340
5.000 meter,Hardie Mhairi,5339243,25,Great Britain,Vrouw,12890,Langeafstandslopers,20,5,16,183,71,2025-02-27 11:20:15,20,2,17,4,3,1,2,7,10,,0,5339243
20 km snelwandelen,Popović Peter,4955925,36,Slovenija,Man,12450,Snelwandelaars,19,14,11,173,70,2025-02-27 11:20:20,18,0,16,0,7,0,0,8,10,,0,4955925
50 km snelwandelen,Mayo Sarah,5372716,22,United States,Vrouw,12670,Snelwandelaars,20,7,16,177,78,2025-02-27 11:20:27,18,2,16,2,3,1,1,10,11,,1000,5372716
Polsstokhoogspringen,Shams Mukarramma,5169979,30,Miṣr,Vrouw,11220,Springers,19,11,11,172,66,2025-02-27 11:20:31,16,2,1,3,14,14,0,9,8,,0,5169979
Onbekend,Bieńkowski Ernest,5664720,16,Polska,Man,640,Langeafstandslopers,12,1,15,180,81,2025-02-27 11:20:32,18,2,5,1,1,2,1,5,5,,0,5664720
Speerwerpen,Albritton Lauren,5209992,27,United States,Vrouw,18170,Werpers,20,6,16,181,76,2025-02-27 11:20:36,17,7,1,2,8,1,18,11,12,,0,5209992
Kogelslingeren,Casquero Amparo,5090185,32,España,Vrouw,14090,Werpers,20,9,16,163,49,2025-02-27 11:20:40,20,12,0,1,0,0,16,11,8,,0,5090185
Speerwerpen,Fleur Gladys,5315045,24,France,Vrouw,8050,Werpers,20,4,17,173,70,2025-02-27 11:21:11,7,14,4,3,2,2,7,11,12,,1000,5315045
Onbekend,Lelong Morgane,5659349,17,France,Vrouw,1230,Zonder specialiteit,11,1,15,155,55,2025-02-27 11:22:29,14,1,3,3,10,3,8,0,0,,0,5659349
Kogelstoten,Burow Rosalinde,4787402,38,Deutschland,Vrouw,1960,Werpers,14,10,14,169,62,2025-02-27 11:22:40,16,4,0,0,0,0,10,8,8,,0,4787402
800 meter,Focke Ferdinand,4829405,37,Deutschland,Man,4740,Middenafstandslopers,18,13,18,184,63,2025-02-27 11:28:33,14,0,10,8,0,0,0,11,8,,0,4829405
400 meter horden,Yaprak Freya,4936470,35,Deutschland,Vrouw,10470,Sprinters,19,10,19,160,52,2025-02-27 11:28:45,19,6,0,14,0,0,0,12,12,,0,4936470
Onbekend,Całus Dawid,5567261,16,Polska,Man,1570,Werpers,20,2,19,189,93,2025-02-27 11:30:45,12,11,1,3,3,2,7,7,6,,9999,5567261
Onbekend,Supratno Sugiarto,5594684,17,Indonesia,Man,1840,Meerkampers,20,1,15,180,91,2025-02-27 11:36:10,15,10,0,2,10,2,1,7,6,,0,5594684
50 km snelwandelen,Lubis Rachmania,5161986,30,Indonesia,Vrouw,30850,Snelwandelaars,20,12,16,174,52,2025-02-27 11:38:09,15,1,18,2,1,0,5,9,16,,0,5161986
Onbekend,Heiskanen Aino,5630287,17,Suomi,Vrouw,3170,Snelwandelaars,13,1,15,165,65,2025-02-27 11:43:05,15,2,12,1,10,3,5,5,6,,1000,5630287
100 meter,De Roeck Téo,4857067,37,België,Man,15730,Sprinters,20,16,15,182,70,2025-02-27 11:43:54,20,12,0,11,0,0,0,9,14,,0,4857067
400 meter,Hellebaut Tuur,5475475,20,België,Man,5970,Sprinters,20,4,16,174,85,2025-02-27 11:45:05,20,5,3,13,3,2,2,9,11,,9999,5475475
10.000 meter,Rosa Arminda,4901522,36,Portugal,Vrouw,19010,Langeafstandslopers,18,13,16,180,65,2025-02-27 11:54:37,18,0,18,10,0,0,0,9,10,,0,4901522
Onbekend,De Marco Matilde,5546429,17,Italia,Vrouw,1510,Springers,20,1,15,181,88,2025-02-27 12:07:20,12,2,0,3,8,11,1,6,7,,9999,5546429
Onbekend,Piazzini Maurizio,5664773,17,Italia,Man,1410,Springers,17,1,15,184,84,2025-02-27 12:16:39,15,0,4,3,7,10,1,7,6,,0,5664773
Vijfkamp Mannen,Joya Eneko,5407135,21,España,Man,2840,Meerkampers,20,3,18,193,100,2025-02-27 12:20:14,17,5,1,9,10,3,3,10,9,,0,5407135
Onbekend,Piwowarska Lidia,5664791,15,Polska,Vrouw,1250,Werpers,14,1,15,165,60,2025-02-27 12:41:12,6,9,1,3,10,1,3,6,4,,0,5664791
Onbekend,Tavernari Cristiana,5575918,17,Italia,Vrouw,2600,Snelwandelaars,20,1,15,183,80,2025-02-27 12:50:42,10,1,12,3,6,1,1,6,8,,0,5575918
Kogelstoten,Percassi Eleonora,5424550,21,Italia,Vrouw,3650,Werpers,20,4,15,181,83,2025-02-27 12:52:15,18,10,2,1,2,3,11,9,8,,2000,5424550
Verspringen,Božinovska Anita,5509244,21,FYR Makedonija,Vrouw,3480,Springers,20,4,19,174,67,2025-02-27 12:53:39,7,7,0,2,3,10,5,10,10,,0,5509244
3.000 meter steeplechase,Brdarovska Julijana,5436052,21,FYR Makedonija,Vrouw,10530,Middenafstandslopers,20,4,18,173,76,2025-02-27 12:53:59,14,6,11,16,0,3,1,8,8,,5000,5436052
Onbekend,Spirkoska Tarpena,5501796,21,FYR Makedonija,Vrouw,6150,Sprinters,20,4,19,162,62,2025-02-27 12:54:15,19,3,4,14,4,6,3,9,4,,0,5501796
400 meter,Tasevski Zivko,5524708,21,FYR Makedonija,Man,5260,Sprinters,20,4,15,173,74,2025-02-27 12:54:23,11,10,2,13,3,3,3,7,10,,1000,5524708
110 meter horden,Najdoski Sasko,5411984,21,FYR Makedonija,Man,13850,Sprinters,20,5,17,182,94,2025-02-27 12:54:32,18,8,3,17,4,3,0,10,6,,8000,5411984
Onbekend,Garrido Florencio,5589346,17,España,Man,1550,Middenafstandslopers,15,1,17,166,71,2025-02-27 12:57:17,6,7,11,7,3,2,1,7,6,,0,5589346
Onbekend,de Castro Emilio,5544690,17,España,Man,2410,Langeafstandslopers,20,3,18,178,92,2025-02-27 12:58:01,17,2,11,8,3,1,3,8,8,,1000,5544690
Onbekend,Naccarato Gemma,5582085,17,Italia,Vrouw,4680,Middenafstandslopers,20,1,15,165,69,2025-02-27 13:07:39,19,1,3,14,2,1,1,8,8,,2000,5582085
Onbekend,Sacco Samuele,5571120,17,Italia,Man,2330,Werpers,20,1,15,196,105,2025-02-27 13:07:59,15,7,1,3,2,2,11,9,6,,3000,5571120
Onbekend,D'Orsogna Giada,5617718,17,Italia,Vrouw,1160,Snelwandelaars,20,1,15,178,76,2025-02-27 13:08:11,19,1,7,7,5,2,7,6,5,,0,5617718
Onbekend,Tampieri Celeste,5638575,17,Italia,Man,2430,Sprinters,14,1,15,194,97,2025-02-27 13:08:46,16,2,2,12,1,2,1,6,9,,1000,5638575
Onbekend,Pezzoli Maura,5663384,16,Italia,Vrouw,1040,Springers,17,1,14,174,70,2025-02-27 13:13:26,15,1,0,2,1,9,3,8,5,,1000,5663384
800 meter,D'Ascanio Noemi,5007428,32,Italia,Vrouw,17780,Middenafstandslopers,18,10,16,172,66,2025-02-27 13:24:12,18,0,13,17,6,2,0,8,9,,0,5007428
400 meter horden,Ragusa Enrica,4808538,37,Italia,Vrouw,11960,Sprinters,16,15,15,173,68,2025-02-27 13:24:19,16,0,0,14,13,0,0,9,7,,0,4808538
Onbekend,Giavedoni Silvano,5577731,18,Italia,Man,600,Springers,20,1,11,178,83,2025-02-27 13:31:32,14,2,5,3,6,7,3,7,7,,0,5577731
Onbekend,Mulas Elvio,5538893,18,Italia,Man,1950,Snelwandelaars,20,2,13,188,92,2025-02-27 13:31:42,19,0,10,3,8,2,3,8,6,,0,5538893
Onbekend,Melgar Diana,5616919,22,México,Vrouw,2530,Meerkampers,10,1,13,161,66,2025-02-27 13:38:58,8,9,7,3,1,0,10,10,9,,0,5616919
Onbekend,Salvolini Giuseppina,5646944,17,Italia,Vrouw,1340,Sprinters,11,1,15,164,59,2025-02-27 13:41:11,7,6,2,10,3,2,6,8,7,,0,5646944
Onbekend,Zuffa Lina,5642866,17,Italia,Vrouw,1830,Sprinters,19,1,15,169,68,2025-02-27 13:41:17,20,3,3,9,1,1,3,8,8,,1000,5642866
Onbekend,Kozłowska Barbara,5664832,14,Polska,Vrouw,1010,Snelwandelaars,15,1,15,164,57,2025-02-27 13:44:31,15,1,10,1,2,2,3,6,7,,2000,5664832
Onbekend,Iversen Are,5599713,18,Norge,Man,1270,Sprinters,20,2,17,190,91,2025-02-27 14:04:53,14,8,3,10,2,2,1,7,6,,0,5599713
Onbekend,Sande Arve,5566566,18,Norge,Man,1620,Middenafstandslopers,20,2,17,185,88,2025-02-27 14:04:58,10,1,9,9,2,2,4,9,8,,1000,5566566
Onbekend,Hansen Johannes,5550138,17,Norge,Man,1870,Snelwandelaars,20,2,18,189,99,2025-02-27 14:05:03,7,3,12,5,3,6,2,6,5,,0,5550138
Onbekend,Holen Tina,5583485,17,Norge,Vrouw,2120,Snelwandelaars,20,2,18,163,68,2025-02-27 14:05:10,16,1,11,2,2,3,2,6,7,,0,5583485
Onbekend,Helgesen Sverre,5627865,18,Norge,Man,1420,Springers,20,1,17,172,80,2025-02-27 14:05:14,11,6,3,3,8,10,1,6,7,,0,5627865
Onbekend,Kleven Arnt,5572374,17,Norge,Man,900,Werpers,19,1,16,182,91,2025-02-27 14:05:20,10,5,1,1,2,2,10,7,4,,0,5572374
Onbekend,Eriksen Karin,5541993,17,Norge,Vrouw,1020,Langeafstandslopers,20,2,15,191,98,2025-02-27 14:05:25,13,2,10,8,0,3,1,5,4,,0,5541993
Kogelstoten,Rangelova Ilyana,4825381,37,Bulgaria,Vrouw,9230,Werpers,17,16,16,183,79,2025-02-27 14:15:04,17,13,0,0,0,0,9,7,7,,0,4825381
Tienkamp,Olivera Garcia,5451049,22,Uruguay,Man,4160,Meerkampers,20,5,16,184,89,2025-02-27 14:15:22,20,2,2,12,10,2,3,9,7,,0,5451049
Vijfkamp Mannen,Pauker Ieremia,5094551,32,România,Man,11010,Meerkampers,20,15,14,174,60,2025-02-27 14:40:53,17,6,3,8,2,1,2,14,10,,0,5094551
Onbekend,Figueira Amanda,5435512,24,Portugal,Vrouw,2280,Meerkampers,17,2,11,166,76,2025-02-27 14:50:59,11,1,10,3,1,10,1,7,9,,0,5435512
Onbekend,Velasques Lígia,5456749,23,Portugal,Vrouw,2200,Werpers,20,2,11,158,50,2025-02-27 14:51:01,14,5,3,3,8,2,3,10,10,,0,5456749
Polsstokhoogspringen,Claretti Noemi,4423474,47,Italia,Vrouw,18960,Springers,20,20,15,179,52,2025-02-27 14:51:04,19,0,0,0,0,7,0,2,3,,0,4423474
Onbekend,Falcão Cristina,5546938,18,Portugal,Vrouw,1470,Zonder specialiteit,20,1,13,165,67,2025-02-27 14:51:08,16,10,1,4,9,2,3,0,0,,0,5546938
Onbekend,Sepúlveda Silvestre,5474442,20,Portugal,Man,1270,Langeafstandslopers,20,2,13,185,89,2025-02-27 14:51:11,14,3,7,2,2,10,2,7,7,,0,5474442
Kogelstoten,Gerola Giulia,4523403,46,Italia,Vrouw,9550,Werpers,11,17,13,173,70,2025-02-27 14:51:13,19,0,0,0,0,0,7,2,3,,0,4523403
110 meter horden,Anderson Eetu,4554539,44,Suomi,Man,7330,Sprinters,11,17,17,184,95,2025-02-27 14:51:16,13,0,0,5,0,0,0,5,5,,0,4554539
100 meter,Bouzas Julene,4594976,44,España,Vrouw,8940,Sprinters,12,17,19,160,59,2025-02-27 14:51:19,16,0,0,7,0,0,0,5,3,,0,4594976
Onbekend,Tsiniarakis Aristeidis,5637082,15,Hellas,Man,1510,Meerkampers,19,1,15,179,84,2025-02-27 15:19:18,19,2,1,9,4,3,7,5,6,,34000,5637082
Zevenkamp,Ferrando Josefina,5127677,29,Perú,Vrouw,6650,Meerkampers,20,14,16,181,70,2025-02-27 15:24:25,16,8,0,10,9,1,3,11,9,,1000,5127677
Kogelstoten,Lemberg Hugh,5024166,32,Australia,Man,15710,Werpers,20,13,18,188,81,2025-02-27 15:24:47,17,17,1,1,1,0,9,8,10,,1000,5024166
Verspringen,Sandoval Harold,5127656,30,Perú,Man,18010,Springers,20,16,15,172,70,2025-02-27 15:25:37,9,2,0,5,8,17,1,9,11,,1000,5127656
Onbekend,Valentinetti Biagio,5624608,17,Italia,Man,1770,Middenafstandslopers,18,1,15,172,81,2025-02-27 15:27:27,10,2,11,10,1,2,1,6,6,,5000,5624608
10.000 meter,Vázquez Armando,5376884,24,Perú,Man,26900,Langeafstandslopers,20,7,15,175,71,2025-02-27 15:27:36,17,0,20,3,1,6,6,10,7,,1000,5376884
800 meter,Moura Francis,5127634,29,Perú,Vrouw,10750,Middenafstandslopers,19,15,14,175,71,2025-02-27 15:27:52,9,3,12,12,4,3,2,11,11,,1000,5127634
400 meter,Huyan Yuyu,5128766,30,China,Man,39510,Sprinters,20,14,15,185,84,2025-02-27 15:28:26,17,17,2,20,2,1,1,10,10,,0,5128766
100 meter,Rubio Hermelinda,5127624,30,Perú,Vrouw,41540,Sprinters,20,17,15,167,60,2025-02-27 15:28:31,20,13,3,20,2,2,0,12,12,,1000,5127624
100 meter horden,Deza Tatiana,5220179,29,Perú,Vrouw,14670,Sprinters,19,12,13,182,70,2025-02-27 15:28:37,10,3,2,17,10,2,2,9,6,,1000,5220179
110 meter horden,van Lohuizen Benjamin,5222197,29,Nederland,Man,28020,Sprinters,20,12,16,173,70,2025-02-27 15:28:40,17,1,2,17,17,0,4,11,10,,3000,5222197
400 meter horden,Angeleva Mira,5016931,34,Bulgaria,Vrouw,23370,Sprinters,20,13,13,174,63,2025-02-27 15:28:50,20,0,0,18,14,0,0,9,8,,0,5016931
100 meter,Camoni Rosanna,4939556,34,Italia,Vrouw,27820,Sprinters,20,13,19,173,59,2025-02-27 15:28:59,16,14,0,18,0,0,0,12,13,,0,4939556
100 meter,Zarco Leonardo,5194750,27,Portugal,Man,21690,Sprinters,20,8,18,174,66,2025-02-27 15:29:06,14,7,1,19,2,2,6,10,11,,38000,5194750
200 meter,Ponseti Sagrario,5122967,29,España,Vrouw,39290,Sprinters,20,10,16,172,65,2025-02-27 15:29:09,19,13,3,20,0,0,0,15,12,,2000,5122967
3.000 meter steeplechase,Moltó Eric,4928810,34,España,Man,18960,Middenafstandslopers,20,12,14,187,64,2025-02-27 15:29:20,20,2,17,11,0,0,0,12,10,,0,4928810
200 meter,Gamarra Nilton,5302152,26,Perú,Man,27240,Sprinters,20,8,14,185,84,2025-02-27 15:29:36,19,10,3,20,2,3,2,10,8,,6000,5302152
800 meter,Gussago Isabella,4923865,34,Italia,Vrouw,39420,Middenafstandslopers,20,13,12,176,69,2025-02-27 15:29:46,20,0,18,19,0,0,0,9,9,,0,4923865
5.000 meter,Terrón Gregorio,4973066,34,España,Man,29840,Langeafstandslopers,20,15,16,186,73,2025-02-27 15:29:57,20,3,16,18,0,0,0,11,10,,0,4973066
10.000 meter,Arnedo Jara,4979155,34,España,Vrouw,15110,Langeafstandslopers,17,13,19,168,65,2025-02-27 15:30:09,18,6,17,9,0,0,0,10,7,,0,4979155
Marathon,Berneschi Maria Caterina,4932921,35,Italia,Vrouw,24180,Langeafstandslopers,20,14,17,176,67,2025-02-27 15:30:23,18,0,18,14,0,0,0,9,7,,0,4932921
20 km snelwandelen,Bocquet Abdel,4933019,35,France,Man,33450,Snelwandelaars,18,13,14,176,63,2025-02-27 15:30:43,20,0,18,0,5,0,0,15,15,,0,4933019
10 km snelwandelen,Di Vincenzo Livio,5045748,31,Italia,Man,36000,Snelwandelaars,20,11,14,181,91,2025-02-27 15:30:56,18,2,18,1,2,1,2,13,17,,0,5045748
20 km snelwandelen,Azcona Ofelia,5057716,31,España,Vrouw,32400,Snelwandelaars,20,12,17,178,71,2025-02-27 15:31:08,16,0,20,2,5,0,0,11,13,,0,5057716
10 km snelwandelen,La Porta Giusi,4859292,36,Italia,Vrouw,45720,Snelwandelaars,20,17,18,171,47,2025-02-27 15:31:18,20,0,18,0,0,0,0,14,17,,0,4859292
Polsstokhoogspringen,Iwański Lucjan,4934278,34,Polska,Man,42880,Springers,19,18,16,183,65,2025-02-27 15:31:30,19,0,0,0,17,19,0,10,10,,0,4934278
Polsstokhoogspringen,Schrott Eske,4864129,36,Deutschland,Vrouw,27090,Springers,20,14,16,185,53,2025-02-27 15:31:48,20,0,0,0,16,17,0,10,10,,0,4864129
Discuswerpen,D'Alanno Manlio,4749973,39,Italia,Man,32490,Werpers,15,19,12,188,85,2025-02-27 15:32:02,17,15,0,0,0,0,17,4,9,,0,4749973
Kogelstoten,Fernandez Dominic,4976586,34,Deutschland,Man,18840,Werpers,20,12,18,190,79,2025-02-27 15:32:14,20,16,0,0,0,0,15,9,9,,0,4976586
Speerwerpen,Kulesza Weronika,4965150,34,Polska,Vrouw,39220,Werpers,20,18,16,183,83,2025-02-27 15:32:27,17,18,2,0,0,0,17,10,11,,0,4965150
Discuswerpen,Rico Nerea,4649895,41,España,Vrouw,41010,Werpers,15,20,12,160,96,2025-02-27 15:32:40,19,18,0,0,0,0,15,8,7,,0,4649895
Vijfkamp Mannen,Arellano Quique,4902561,35,España,Man,13880,Meerkampers,20,13,16,198,99,2025-02-27 15:32:50,20,12,8,14,0,3,2,13,9,,0,4902561
Tienkamp,Nadal Saúl,4912277,35,España,Man,5800,Meerkampers,20,11,16,185,85,2025-02-27 15:33:00,20,12,7,8,0,2,7,11,7,,0,4912277
Zevenkamp,Boyle Zuzanna,4870328,36,Ireland,Vrouw,14730,Meerkampers,20,16,17,170,50,2025-02-27 15:33:10,19,13,2,13,6,3,0,11,8,,0,4870328
Vijfkamp Vrouwen,Ingrassia Nina,4908985,35,Switzerland,Vrouw,9620,Meerkampers,20,16,13,172,67,2025-02-27 15:33:19,20,0,7,9,11,5,0,10,10,,0,4908985
Onbekend,Ennis Grace,5570494,17,Great Britain,Vrouw,2110,Snelwandelaars,20,2,19,168,75,2025-02-27 15:43:34,19,1,10,2,2,0,2,8,7,,0,5570494
10 km snelwandelen,Larong Joel,5470911,20,Pilipinas,Man,3860,Snelwandelaars,20,4,20,180,83,2025-02-27 15:43:45,15,5,11,4,2,2,3,11,9,,1000,5470911
Discuswerpen,Coleman Lile,5467300,20,Ireland,Vrouw,4420,Werpers,20,3,18,157,62,2025-02-27 15:43:53,19,12,1,2,4,3,11,8,9,,1000,5467300
Onbekend,Gordon Joe,5664913,14,Great Britain,Man,210,Zonder specialiteit,18,1,15,172,70,2025-02-27 16:06:48,13,2,6,3,2,2,3,0,0,,1000,5664913
Vijfkamp Mannen,Diotti Giuliano,5451521,21,Italia,Man,2210,Meerkampers,20,3,17,170,75,2025-02-27 16:07:32,9,6,3,5,2,10,6,9,10,,0,5451521
Onbekend,Patel Amelie,5530778,20,Great Britain,Vrouw,1480,Middenafstandslopers,20,1,11,172,69,2025-02-27 16:15:21,16,2,7,9,3,2,2,9,6,,0,5530778
Onbekend,Wainwright Sophie,5529126,18,Great Britain,Vrouw,1880,Werpers,20,2,15,187,90,2025-02-27 16:15:44,17,8,1,1,2,1,8,9,9,,0,5529126
Kogelstoten,van Lijssel Lonneke,4986344,33,Nederland,Vrouw,3810,Werpers,20,10,16,174,73,2025-02-27 16:18:30,15,4,0,0,1,1,8,11,11,,0,4986344
Kogelstoten,Zarth Gabi,5568872,28,Deutschland,Vrouw,3480,Werpers,13,2,19,176,86,2025-02-27 16:23:22,16,11,0,1,2,1,9,11,8,,0,5568872
Onbekend,Barcia Benjamín,5551148,17,España,Man,3510,Langeafstandslopers,20,1,14,172,66,2025-02-27 16:27:25,11,4,13,2,3,7,2,6,6,,1000,5551148
Onbekend,Escobar Magdalena,5580250,17,Venezuela,Vrouw,2140,Meerkampers,20,2,14,171,70,2025-02-27 16:29:54,18,2,10,4,2,3,9,8,6,,0,5580250
Onbekend,Canestro Elisa,5639481,17,Italia,Vrouw,1760,Meerkampers,16,1,14,166,61,2025-02-27 16:31:16,20,9,2,7,3,3,8,7,6,,1000,5639481
Onbekend,Alberto Maurício,5517128,20,Portugal,Man,1250,Langeafstandslopers,20,2,14,185,86,2025-02-27 16:32:03,6,3,11,3,3,5,2,4,4,,0,5517128
Onbekend,Bellelli Fabiano,5664946,14,Italia,Man,1030,Springers,16,1,15,166,65,2025-02-27 16:32:33,17,1,1,1,9,4,0,7,6,,2000,5664946
Onbekend,Jagers Fred,5664949,17,Nederland,Man,1000,Snelwandelaars,14,1,15,165,68,2025-02-27 16:34:45,10,2,9,3,9,3,3,4,4,,0,5664949
Onbekend,Warmerdam Desiree,5664950,17,Nederland,Vrouw,800,Zonder specialiteit,15,1,15,173,65,2025-02-27 16:35:26,9,1,10,3,2,2,4,0,0,,0,5664950
10 km snelwandelen,Candeias Vera,5054514,34,Portugal,Vrouw,4280,Snelwandelaars,15,9,15,175,64,2025-02-27 16:53:43,6,0,9,0,8,0,0,12,9,,0,5054514
Onbekend,Di Vincenzo Artemio,5588142,22,Italia,Man,1720,Langeafstandslopers,20,1,16,185,81,2025-02-27 16:54:12,15,3,9,4,3,1,3,10,6,,0,5588142
Onbekend,Vélez Pere,5599852,16,España,Man,1700,Springers,20,1,13,167,63,2025-02-27 16:56:52,20,3,3,5,5,9,2,7,7,,0,5599852
Onbekend,Quiroz Tania,5604240,17,Perú,Vrouw,1370,Langeafstandslopers,20,2,15,165,68,2025-02-27 16:58:44,18,6,7,9,1,2,1,7,7,,1000,5604240
Onbekend,Marzetti Piergiorgio,5605570,17,Italia,Man,1990,Springers,20,1,16,187,90,2025-02-27 16:59:07,20,1,3,2,8,10,2,7,6,,1000,5605570
5.000 meter,Geelink Marius,5442144,20,Nederland,Man,4920,Langeafstandslopers,20,3,17,190,82,2025-02-27 17:09:36,12,2,14,5,3,3,0,8,8,,0,5442144
Verspringen,Tocchio Gabriella,5199400,28,Italia,Vrouw,22720,Springers,20,9,17,178,56,2025-02-27 17:13:15,17,3,3,9,12,19,3,9,10,,26000,5199400
400 meter horden,Delgado Felisberto,4892787,35,Portugal,Man,16860,Sprinters,18,15,16,191,76,2025-02-27 17:14:47,20,0,0,17,9,0,0,6,7,,0,4892787
Tienkamp,Godbold Angel,5071195,31,United States,Man,8450,Meerkampers,20,12,17,176,69,2025-02-27 17:14:56,19,2,1,14,11,6,0,9,6,,5000,5071195
Onbekend,Carvalho Marisa,5611659,18,Portugal,Vrouw,1710,Werpers,19,1,17,165,62,2025-02-27 17:15:13,20,7,2,3,3,1,10,6,4,,0,5611659
20 km snelwandelen,Kazakova Evdokiya,5416891,22,Belarus,Vrouw,8900,Snelwandelaars,20,3,17,183,76,2025-02-27 17:26:17,16,1,15,3,1,7,1,10,10,,9999,5416891
Onbekend,Kankkunen Maria,5477971,20,Suomi,Vrouw,7830,Werpers,20,3,16,178,86,2025-02-27 17:27:22,17,8,2,2,2,0,15,6,6,,0,5477971
400 meter,Valsecchi Andrea,5264480,26,Italia,Man,9520,Sprinters,20,6,18,184,87,2025-02-27 17:27:54,15,4,1,16,6,1,3,10,9,,0,5264480
Onbekend,Nørgaard Line,5608551,17,Danmark,Vrouw,2960,Meerkampers,20,1,18,184,84,2025-02-27 17:52:20,14,10,3,11,7,2,3,10,5,,0,5608551
Onbekend,Altamirano Selene,5657947,17,España,Vrouw,1930,Springers,18,1,15,167,65,2025-02-27 18:05:12,19,10,1,1,1,8,2,6,8,,1000,5657947
Onbekend,Verdugo Luciano,5588353,17,España,Man,910,Werpers,20,1,15,177,79,2025-02-27 18:05:24,13,3,1,3,0,3,10,6,4,,0,5588353
Onbekend,Bürki Aline,5624246,17,Switzerland,Vrouw,1290,Sprinters,20,1,16,178,80,2025-02-27 18:10:42,18,4,3,8,2,1,8,6,6,,0,5624246
Onbekend,Guy Julian,5565925,17,Switzerland,Man,1610,Middenafstandslopers,20,3,16,190,99,2025-02-27 18:11:06,14,0,9,10,2,2,0,5,6,,0,5565925
Onbekend,Kreis Franz,5633257,17,Switzerland,Man,1600,Werpers,16,2,15,186,87,2025-02-27 18:12:11,12,11,1,4,3,3,7,5,7,,0,5633257
Onbekend,Morgenroth Jennifer,5642854,17,Switzerland,Vrouw,550,Werpers,18,2,16,186,79,2025-02-27 18:12:25,17,6,0,1,1,0,5,4,4,,0,5642854
Onbekend,Idrizi Jaga,5565695,17,Hrvatska,Vrouw,600,Meerkampers,20,2,15,186,90,2025-02-27 18:27:34,16,4,2,6,2,7,6,6,5,,0,5565695
Onbekend,Montana Maria Luisa,5665062,15,Italia,Vrouw,1230,Zonder specialiteit,11,1,15,152,48,2025-02-27 18:31:18,17,1,2,6,10,1,4,0,0,,4000,5665062
Onbekend,van Geel Twan,5635337,17,Nederland,Man,420,Springers,20,1,13,188,87,2025-02-27 18:49:55,8,1,7,2,3,4,5,8,6,,0,5635337
Onbekend,de Jong Gea,5611026,17,Nederland,Vrouw,230,Middenafstandslopers,10,1,15,183,83,2025-02-27 18:50:07,8,1,3,7,2,3,1,3,4,,0,5611026
Onbekend,Sanders Noortje,5630522,17,Nederland,Vrouw,900,Snelwandelaars,17,1,15,165,65,2025-02-27 18:50:19,7,1,3,3,2,1,9,8,8,,0,5630522
Onbekend,Reinmayr Katharina,5654411,17,Österreich,Vrouw,1920,Middenafstandslopers,11,1,15,174,70,2025-02-27 18:51:29,12,0,10,10,1,5,1,3,8,,0,5654411
20 km snelwandelen,Nosella Erica,5155326,31,Italia,Vrouw,6320,Snelwandelaars,19,9,13,175,61,2025-02-27 18:52:25,10,2,12,0,2,1,7,12,11,,0,5155326
Verspringen,Aslatt Lachlan,5002539,32,Australia,Man,16760,Springers,20,11,13,181,81,2025-02-27 18:53:03,16,0,0,6,9,18,0,9,10,,0,5002539
