AtleetID,MaxID,Exp,Vorm,Zorg,Kra,Uit,Sne,Len,Spr,Wrp,SP1,SP2,date
5624258,1210,1,15,12,3,2,1,4,0,10,7,5,20250227
5663573,750,1,14,19,3,5,4,3,2,2,0,0,20250227
5664499,210,1,15,11,3,7,0,5,2,1,0,0,20250227
5664738,400,1,14,6,1,3,3,9,3,3,0,0,20250227
4898529,17680,14,15,18,10,2,17,0,0,0,10,8,20250227
5624228,650,1,14,6,1,8,3,3,3,0,8,6,20250227
5230438,7320,10,17,15,2,3,6,14,6,2,10,11,20250227
5575289,1940,3,18,17,2,1,2,3,11,2,7,5,20250227
5664360,440,1,15,16,6,1,6,0,1,1,0,0,20250227
5664547,830,1,15,19,2,4,3,2,5,5,0,0,20250227
5664068,1090,1,14,16,3,3,3,2,10,2,0,0,20250227
5664737,200,1,15,8,3,7,3,2,3,3,0,0,20250227
5665272,730,1,15,14,3,1,9,3,2,2,0,0,20250227
5565259,570,2,15,9,3,8,3,7,5,3,5,5,20250227
5627424,860,1,16,14,2,9,2,1,3,6,6,5,20250227
5551204,1040,4,15,15,2,4,3,9,3,2,8,7,20250227
5666007,100,1,15,10,5,3,3,3,1,0,0,0,20250227
5664526,370,1,14,16,3,1,2,3,5,3,0,0,20250227
4779549,22300,19,15,19,5,0,16,0,0,4,9,8,20250227
5663985,200,1,14,7,1,1,1,7,2,2,0,0,20250227
5665895,810,1,14,10,0,0,2,10,1,3,0,0,20250227
5631573,1160,1,15,8,2,3,10,3,3,3,7,5,20250227
5500635,1150,1,11,17,7,1,5,9,2,3,4,6,20250227
5666008,690,1,15,17,1,2,2,2,8,4,0,0,20250227
5656333,1340,1,15,8,9,2,2,2,2,2,6,9,20250227
5663753,600,1,14,13,1,3,3,2,9,2,0,0,20250227
5665644,800,1,14,17,8,2,1,3,3,3,4,6,20250227
4611868,17490,18,14,20,0,13,0,0,0,0,10,11,20250227
5664865,300,1,15,15,1,6,1,2,2,4,0,0,20250227
5665192,550,1,14,12,3,2,9,1,3,1,0,0,20250227
5415371,10410,5,18,17,4,16,2,2,3,3,8,9,20250227
4834408,4000,14,16,12,0,7,0,3,0,0,6,9,20250227
5665829,690,1,15,8,2,3,10,3,1,2,0,0,20250227
5662837,1220,1,15,16,3,1,2,3,5,7,8,9,20250227
5626754,1370,1,15,19,4,3,6,3,8,0,5,8,20250227
5508077,4780,2,16,11,8,14,3,3,2,2,8,7,20250227
5658581,1080,1,14,16,1,3,2,9,1,1,7,6,20250227
5665001,670,1,15,15,1,2,5,3,2,9,0,0,20250227
5665675,380,1,14,13,1,4,2,2,8,0,0,0,20250227
5663764,530,1,14,17,3,2,3,3,1,7,0,0,20250227
5663477,240,1,14,14,2,5,3,1,2,5,0,0,20250227
5646414,1140,1,12,6,2,10,8,3,2,1,4,7,20250227
5664966,410,1,15,7,3,9,0,3,0,0,0,0,20250227
5659185,380,1,14,12,1,3,6,3,2,8,5,5,20250227
5486807,1160,1,11,16,9,0,2,3,3,8,7,6,20250227
4930879,11170,12,17,19,14,0,0,0,0,13,9,11,20250227
5664334,400,1,14,16,1,7,3,3,3,2,0,0,20250227
5663660,200,1,14,9,2,0,7,2,2,1,0,0,20250227
5664198,730,1,14,18,1,8,2,1,2,2,0,0,20250227
5663571,1000,1,15,18,4,9,2,2,1,1,0,0,20250227
5664291,100,1,14,9,2,0,6,3,2,2,0,0,20250227
5665968,190,1,15,11,1,7,1,0,1,2,0,0,20250227
5664735,200,1,15,14,3,4,3,3,1,2,0,0,20250227
5665979,380,1,15,13,1,7,6,4,2,7,0,0,20250227
5618090,1440,1,16,10,2,2,10,1,6,1,5,9,20250227
5663451,260,1,14,11,1,1,7,7,1,2,0,0,20250227
5636591,640,2,14,18,0,2,1,2,3,2,5,6,20250227
4942265,55120,17,13,20,0,19,0,9,0,0,16,17,20250227
5664304,1000,1,14,9,3,10,2,1,5,2,0,0,20250227
5665484,1030,1,14,18,3,1,1,0,2,9,0,0,20250227
5665502,650,1,15,8,2,2,4,1,10,2,0,0,20250227
5623350,1480,1,14,6,2,3,11,0,5,6,6,8,20250227
5509127,700,6,14,16,2,4,4,7,0,1,7,6,20250227
5664469,560,1,14,6,2,4,9,3,1,2,0,0,20250227
5636675,760,1,14,7,2,3,2,9,2,8,7,6,20250227
5665854,760,1,15,17,2,1,3,0,3,6,4,8,20250227
4930234,16440,14,16,20,13,0,2,0,0,16,8,8,20250227
5663950,340,1,15,9,3,2,8,2,2,3,0,0,20250227
5662340,1200,1,14,20,7,3,2,0,3,1,4,8,20250227
5481130,1420,2,17,16,7,8,8,1,7,6,8,7,20250227
5542516,1670,1,16,20,1,1,2,4,10,3,6,6,20250227
5664391,120,1,14,9,2,2,3,2,6,2,0,0,20250227
5663560,670,1,14,16,1,9,5,3,2,2,0,0,20250227
4928086,16250,15,18,14,17,3,0,0,0,7,9,8,20250227
5582009,860,2,18,7,1,2,3,1,9,3,7,6,20250227
5046556,27710,13,16,19,8,0,19,1,0,1,12,9,20250227
5620178,1420,1,19,17,1,9,4,1,1,0,8,4,20250227
5123058,22540,9,16,19,17,0,16,2,0,0,9,7,20250227
5661977,1420,1,15,9,1,10,3,7,1,2,8,8,20250227
5656948,90,1,14,8,6,1,1,1,0,3,0,0,20250227
5539370,160,2,17,11,3,3,0,5,3,3,0,0,20250227
5664985,980,1,14,20,1,2,3,2,1,6,0,0,20250227
5118007,6110,9,17,11,4,2,14,3,0,0,11,9,20250227
5595960,1460,2,15,15,2,3,8,10,3,1,7,3,20250227
5664361,380,1,14,15,3,1,1,7,2,2,0,0,20250227
4747402,16170,16,14,19,0,0,0,16,11,0,8,8,20250227
5578239,870,2,17,10,3,9,4,2,3,3,7,7,20250227
4810015,21260,15,15,18,0,0,0,16,16,0,7,7,20250227
5665205,450,1,15,14,3,6,3,6,3,3,6,7,20250227
5637928,800,1,18,7,6,7,2,7,2,1,6,8,20250227
5665044,410,1,15,14,6,8,1,2,1,1,0,0,20250227
5566245,1120,3,17,6,10,2,4,1,0,0,7,7,20250227
5303709,600,7,20,6,0,0,5,4,7,0,6,7,20250227
5665758,430,1,15,13,3,2,3,1,8,3,0,0,20250227
5659020,1040,1,15,17,4,2,9,2,5,1,5,8,20250227
5663645,70,1,14,9,1,2,3,3,3,2,0,0,20250227
5665465,1580,1,14,10,10,2,10,4,2,1,0,0,20250227
5665469,1290,1,15,18,3,3,2,10,2,2,0,0,20250227
5665874,410,1,14,17,2,1,3,0,5,2,0,0,20250227
5664219,210,1,14,6,2,3,3,3,8,1,0,0,20250227
5578588,1250,1,17,14,6,2,10,1,2,3,5,7,20250227
5585184,1200,1,16,12,3,3,7,1,2,3,9,9,20250227
5629833,1350,2,15,16,2,9,7,2,1,1,3,8,20250227
5665737,1020,1,14,15,3,1,4,3,10,2,0,0,20250227
5665679,150,1,14,6,2,2,2,1,7,3,0,0,20250227
5663965,350,1,14,16,2,2,2,4,2,2,0,0,20250227
5665657,1230,1,15,15,6,7,10,3,2,1,0,0,20250227
5665260,210,1,14,13,3,3,1,1,7,1,0,0,20250227
5665102,160,1,14,7,2,1,7,2,3,2,0,0,20250227
5665060,480,1,14,17,3,1,1,0,3,3,0,0,20250227
5665094,640,1,15,18,0,1,4,6,3,6,0,0,20250227
5665085,550,1,14,12,1,3,2,3,9,1,0,0,20250227
5665783,840,1,14,18,8,3,3,1,3,1,6,5,20250227
5556753,1990,2,18,7,3,11,7,4,1,2,8,6,20250227
5663641,120,1,15,6,2,3,3,0,6,4,0,0,20250227
5664725,750,1,14,11,8,2,2,2,1,9,0,0,20250227
5665571,560,1,14,16,1,8,3,1,3,2,0,0,20250227
5662335,200,1,14,6,2,4,1,7,1,4,4,4,20250227
5665109,690,1,15,8,3,2,1,5,10,2,0,0,20250227
4661994,14740,19,16,20,0,0,10,7,0,0,5,5,20250227
5634695,580,1,17,15,0,2,1,3,2,3,8,6,20250227
5664199,630,1,15,15,2,3,1,1,1,9,0,0,20250227
5665314,260,1,14,14,1,0,6,4,4,6,0,0,20250227
5539906,1450,2,16,17,7,1,9,3,2,2,7,8,20250227
4766993,22020,19,15,15,11,0,14,7,0,0,9,8,20250227
4777465,11540,11,19,19,0,9,16,0,0,0,3,1,20250227
4863194,9110,15,16,19,0,14,0,4,0,0,3,5,20250227
5665601,490,1,14,12,1,4,2,5,9,2,0,0,20250227
5442793,2850,4,18,15,0,11,11,3,3,2,7,7,20250227
5663833,350,1,14,7,1,1,2,8,0,0,0,0,20250227
5664196,1060,1,14,11,0,10,6,3,1,2,0,0,20250227
5665689,750,1,14,15,9,7,2,1,2,3,0,0,20250227
5620162,1750,1,16,20,10,2,1,1,3,4,6,7,20250227
5665600,140,1,14,8,5,3,4,6,3,1,0,0,20250227
5664280,180,1,14,14,3,3,2,3,2,2,0,0,20250227
5665064,90,1,15,10,1,3,4,2,0,2,0,0,20250227
5665756,380,1,14,13,2,3,1,1,1,8,0,0,20250227
5651062,1120,1,15,15,10,0,2,1,3,4,6,6,20250227
5041512,28500,13,15,10,0,19,0,0,0,4,10,11,20250227
5380149,2610,4,18,6,4,11,11,1,3,2,7,8,20250227
5548445,2130,2,16,18,1,3,4,10,9,2,8,7,20250227
5664333,1060,1,14,20,3,2,4,3,1,8,0,0,20250227
5651013,260,1,17,8,4,1,4,6,6,2,5,5,20250227
5663872,860,1,14,18,1,2,9,3,0,2,0,0,20250227
5648503,420,1,16,12,4,3,3,1,2,5,8,4,20250227
5663680,210,1,14,14,1,4,1,1,3,3,0,0,20250227
5663679,150,1,15,10,3,4,1,2,4,6,0,0,20250227
5663462,700,1,14,16,2,0,3,3,9,1,0,0,20250227
5008084,7260,12,17,18,3,0,11,10,2,1,11,12,20250227
5665931,920,1,14,20,1,5,3,5,2,5,0,0,20250227
5665100,220,1,14,9,7,1,2,3,6,3,0,0,20250227
5665813,180,1,15,9,3,4,2,7,2,3,0,0,20250227
5652751,500,1,16,17,6,1,3,3,2,5,0,0,20250227
5664672,530,1,15,9,8,1,1,1,1,3,7,4,20250227
5594538,740,1,16,18,2,5,6,2,1,2,6,5,20250227
5664825,60,1,15,6,3,1,2,2,3,1,0,0,20250227
5664722,740,1,14,14,2,5,1,1,10,1,0,0,20250227
4946289,10060,17,16,18,0,0,7,0,0,0,11,10,20250227
5557763,1580,3,15,15,3,10,0,0,0,2,5,8,20250227
5606539,1040,1,16,12,4,4,9,4,2,3,8,5,20250227
5665909,1150,1,14,19,3,3,1,3,9,3,0,0,20250227
5556233,1230,2,16,7,1,9,3,1,3,3,8,8,20250227
5664000,680,1,14,11,6,5,0,7,7,3,4,8,20250227
5614962,1030,1,16,18,3,2,2,1,6,3,8,7,20250227
5617021,2250,1,16,7,10,0,11,2,2,3,5,7,20250227
5654784,1730,1,15,19,5,3,8,3,3,9,5,8,20250227
5664996,50,1,14,8,3,0,1,3,1,1,0,0,20250227
5527605,3670,2,15,7,1,13,7,2,0,2,6,5,20250227
5665676,380,1,15,16,5,3,3,1,1,6,0,0,20250227
5665590,210,1,14,13,3,3,3,7,0,2,0,0,20250227
5665163,500,1,14,11,3,2,9,7,2,3,0,0,20250227
5663711,120,1,14,12,1,2,3,2,0,3,0,0,20250227
5665579,710,1,14,17,3,7,7,2,0,2,0,0,20250227
5665479,440,1,15,7,9,1,2,3,1,0,0,0,20250227
5585363,440,1,16,16,1,6,3,4,2,2,5,6,20250227
5664944,60,1,15,7,2,3,1,1,2,2,0,0,20250227
5663596,330,1,15,16,2,5,2,3,1,3,0,0,20250227
5665497,1030,1,14,18,1,2,3,2,8,8,0,0,20250227
5664730,160,1,14,10,6,5,4,2,2,3,0,0,20250227
5663536,610,1,15,15,3,1,7,1,3,8,0,0,20250227
5663393,820,1,15,15,2,2,1,1,2,10,0,0,20250227
5664029,70,1,15,7,2,2,4,3,4,1,0,0,20250227
5665495,690,1,14,18,3,6,2,6,3,6,0,0,20250227
5663739,60,1,14,7,3,3,4,3,2,3,0,0,20250227
5663939,450,1,15,9,1,8,1,3,1,8,0,0,20250227
5663555,1030,1,14,15,3,2,2,10,5,2,0,0,20250227
5665543,880,1,15,10,1,1,3,10,2,4,0,0,20250227
5665680,210,1,14,14,3,2,1,1,0,2,0,0,20250227
5663818,350,1,14,6,1,3,6,3,8,0,0,0,20250227
5663649,1400,1,15,13,9,10,4,3,1,2,0,0,20250227
5665117,1140,1,14,20,2,2,3,8,5,3,0,0,20250227
5662949,90,1,14,10,3,2,1,1,1,3,4,5,20250227
5664019,1040,1,14,20,3,2,2,2,2,3,0,0,20250227
5039887,17170,12,15,19,0,17,12,0,0,0,11,10,20250227
5663512,500,1,15,13,1,1,3,2,1,9,0,0,20250227
5665186,450,1,15,9,2,2,1,9,1,5,0,0,20250227
5606201,750,1,14,13,1,6,3,7,3,2,5,8,20250227
5663609,1720,1,14,20,1,3,10,2,5,1,0,0,20250227
5565928,1310,2,16,14,5,5,2,5,9,8,5,8,20250227
5665746,1040,1,15,6,10,4,1,1,8,1,0,0,20250227
5663729,510,1,15,9,3,2,7,7,3,8,0,0,20250227
5664307,200,1,14,12,1,7,3,2,1,2,0,0,20250227
5665678,280,1,15,14,7,1,1,3,2,1,0,0,20250227
5665661,380,1,15,15,3,4,1,7,5,2,0,0,20250227
5665926,260,1,14,12,3,3,3,7,1,3,0,0,20250227
5664887,200,1,14,14,5,3,3,2,3,1,0,0,20250227
5663828,1700,1,15,20,9,3,1,3,9,1,0,0,20250227
5663537,110,1,15,10,1,4,1,6,2,2,0,0,20250227
5664938,450,1,15,9,7,1,3,2,3,9,0,0,20250227
5613569,2280,1,13,17,4,11,2,1,8,3,6,8,20250227
5665421,1020,1,14,7,6,2,10,2,1,5,0,0,20250227
5664845,1250,1,15,16,10,6,3,3,1,2,6,5,20250227
5588285,830,2,19,14,4,1,9,2,3,1,6,5,20250227
5665617,1060,1,14,13,7,1,2,1,1,10,0,0,20250227
5663519,240,1,14,15,4,2,1,3,1,3,0,0,20250227
5663543,130,1,15,12,1,1,3,4,3,3,0,0,20250227
5663932,250,1,15,7,3,8,2,0,3,2,0,0,20250227
5665123,960,1,14,15,1,3,7,10,3,2,0,0,20250227
5628670,1410,1,17,12,7,0,10,1,2,4,8,5,20250227
5665120,260,1,14,13,3,2,6,3,6,3,0,0,20250227
5663878,850,1,14,14,3,2,1,3,10,2,0,0,20250227
5665992,890,1,15,17,3,3,9,1,1,1,0,0,20250227
5665403,260,1,14,13,5,3,2,7,1,1,0,0,20250227
5664166,80,1,14,8,3,1,1,6,1,0,0,0,20250227
5665726,910,1,14,18,3,3,8,3,7,3,0,0,20250227
5664204,1070,1,14,12,2,3,2,1,10,9,0,0,20250227
4959704,9040,9,16,13,6,0,15,0,0,0,11,11,20250227
5665953,220,1,15,9,2,7,2,3,4,3,0,0,20250227
5663946,850,1,14,19,8,1,1,4,2,3,0,0,20250227
5665729,420,1,14,6,9,2,1,2,1,1,0,0,20250227
5664840,560,1,15,15,1,2,1,9,2,0,0,0,20250227
5509603,20390,4,15,18,1,19,2,1,1,1,9,8,20250227
5654682,1050,1,15,11,10,3,1,1,3,1,4,6,20250227
5665422,690,1,14,8,10,1,3,1,1,2,0,0,20250227
5657220,1840,1,16,11,11,9,1,0,2,2,7,7,20250227
5663723,400,1,15,8,1,9,1,2,1,2,0,0,20250227
5662302,780,1,15,13,3,3,2,6,5,10,0,0,20250227
5664039,340,1,15,6,7,0,8,3,3,0,0,0,20250227
5663548,890,1,14,6,1,6,2,3,10,3,0,0,20250227
5663643,100,1,15,8,6,0,1,4,1,1,0,0,20250227
5665405,680,1,15,18,2,5,3,6,4,6,0,0,20250227
5663497,130,1,15,11,2,2,2,1,0,6,0,0,20250227
5661612,1000,1,14,10,6,9,2,1,4,1,5,9,20250227
5665728,100,1,14,6,6,2,3,3,4,2,0,0,20250227
5664780,280,1,15,10,3,1,2,8,2,2,4,4,20250227
5664791,1260,1,15,6,9,1,3,10,1,3,6,4,20250227
5575918,2710,1,16,10,1,12,3,6,1,1,6,8,20250227
5424550,3750,4,16,18,10,2,1,2,3,12,9,8,20250227
5509244,3590,4,20,7,7,0,2,3,11,5,10,10,20250227
5436052,10770,4,18,14,6,11,16,0,3,1,8,8,20250227
5501796,6350,4,19,19,3,4,14,4,6,3,9,4,20250227
5524708,5400,4,16,11,10,2,14,3,3,3,7,10,20250227
5411984,14240,5,18,18,8,3,17,4,3,0,10,6,20250227
5589346,1590,1,18,6,7,11,7,3,2,1,7,6,20250227
5544690,2510,3,18,17,2,11,8,3,1,3,8,8,20250227
5582085,4690,1,15,19,1,3,14,2,1,1,8,8,20250227
5571120,2340,1,15,15,7,1,3,2,2,11,9,6,20250227
5617718,1190,1,15,19,1,7,7,5,2,7,6,5,20250227
5638575,2420,1,14,16,2,2,12,1,2,1,6,9,20250227
5663384,1060,1,15,15,1,0,2,1,9,3,8,5,20250227
5007428,18030,10,17,18,0,13,18,6,2,0,8,9,20250227
4808538,12100,15,16,16,0,0,14,13,0,0,9,7,20250227
5577731,600,1,11,14,2,5,3,6,7,3,7,7,20250227
5538893,1950,2,13,19,0,10,3,8,2,3,8,6,20250227
5616919,2530,1,13,8,9,7,3,1,0,10,10,9,20250227
5646944,1350,1,15,7,6,2,10,3,2,6,8,7,20250227
5642866,1820,1,14,20,3,3,9,1,1,3,8,8,20250227
5664832,1020,1,15,15,1,10,1,2,2,3,6,7,20250227
5599713,1280,2,16,14,8,3,10,2,2,1,7,6,20250227
5566566,1650,2,16,10,1,9,9,2,2,4,9,8,20250227
5550138,1890,2,18,7,3,12,5,3,6,2,6,5,20250227
5583485,2130,2,17,16,1,11,2,2,3,2,7,7,20250227
5627865,1460,1,16,11,6,3,3,8,10,1,6,7,20250227
5572374,900,2,15,10,5,1,1,2,2,10,7,4,20250227
5541993,1040,2,15,13,2,10,8,0,3,1,5,4,20250227
4825381,9260,16,16,17,13,0,0,0,0,9,7,7,20250227
5451049,4190,5,16,20,2,2,12,10,2,3,9,7,20250227
5613845,1340,1,16,9,1,9,10,3,2,1,5,8,20250227
5094551,11160,15,15,17,6,3,8,2,1,2,14,10,20250227
5653748,1920,1,14,20,3,1,2,2,3,10,6,8,20250227
5664643,720,1,15,18,3,1,8,2,3,3,0,0,20250227
5617797,1740,1,14,20,4,7,6,2,6,0,8,8,20250227
5663689,1600,1,15,19,2,2,10,3,4,2,0,0,20250227
5657410,1710,1,16,19,1,0,2,4,9,1,6,8,20250227
5661926,1270,1,14,18,3,10,2,3,1,4,7,5,20250227
5435512,2280,2,11,11,1,10,3,1,10,1,7,9,20250227
5456749,2200,2,11,14,5,3,3,8,2,3,10,10,20250227
4423474,18980,20,16,19,0,0,0,0,7,0,2,3,20250227
5546938,1460,1,13,16,10,1,4,9,2,3,0,0,20250227
5474442,1270,2,12,14,3,7,2,2,10,2,7,7,20250227
4523403,9540,17,13,19,0,0,0,0,0,7,2,3,20250227
4554539,7310,17,15,13,0,0,5,0,0,0,5,5,20250227
4594976,8920,17,18,16,0,0,7,0,0,0,5,3,20250227
5517856,2250,3,20,16,3,2,3,11,7,2,8,8,20250227
5664886,290,1,15,14,7,2,1,3,2,3,4,4,20250227
5662995,1190,1,14,12,2,7,1,3,10,4,0,0,20250227
5637082,1510,1,14,19,2,1,9,4,3,7,5,6,20250227
5127677,6740,14,16,16,8,0,10,9,1,3,11,9,20250227
5024166,15930,13,17,17,17,1,1,1,0,9,8,10,20250227
5127660,18840,16,14,20,0,0,0,9,17,0,10,8,20250227
5127661,27390,15,16,17,0,0,2,7,19,0,8,11,20250227
5127658,22070,16,15,18,1,1,2,8,17,1,9,12,20250227
5127656,18180,16,16,9,2,0,5,8,17,1,9,11,20250227
5127647,20990,16,14,13,0,17,4,0,0,0,10,12,20250227
5127648,31020,16,17,20,1,19,2,6,0,0,12,12,20250227
5571281,1970,2,15,6,2,12,3,4,2,0,6,7,20250227
5127642,30120,17,16,16,0,19,8,2,0,0,9,11,20250227
5362923,21580,7,17,13,1,19,4,2,3,0,6,8,20250227
5127641,24220,15,17,15,1,18,8,1,0,1,11,7,20250227
5578304,2960,1,16,17,6,1,13,1,2,2,5,5,20250227
5624608,1820,1,16,10,2,11,10,1,2,1,6,6,20250227
5376884,26920,7,17,17,0,20,3,1,6,6,10,7,20250227
5238347,31610,10,16,17,2,20,4,2,2,3,11,11,20250227
5664898,1030,1,16,15,2,1,1,3,9,2,6,8,20250227
5144725,16270,14,16,6,1,17,3,0,0,1,10,7,20250227
5127634,10770,15,16,9,3,12,12,4,3,2,11,11,20250227
5127636,33960,15,16,19,1,20,13,2,0,1,10,8,20250227
5562736,1140,2,16,11,7,2,3,1,1,10,6,7,20250227
5536678,1760,2,16,15,10,9,6,1,2,5,7,8,20250227
5128766,39780,14,15,17,17,2,20,2,1,1,10,10,20250227
5127624,41610,17,16,20,13,3,20,2,2,0,12,12,20250227
5220179,14690,12,14,10,3,2,17,10,2,2,9,6,20250227
5222197,28470,12,17,17,1,2,17,17,0,4,11,10,20250227
5086180,16050,12,18,14,0,0,17,10,2,0,11,9,20250227
5016931,23570,13,15,20,0,0,18,14,0,0,9,8,20250227
4939556,28080,13,19,16,14,0,18,0,0,0,12,13,20250227
5044925,19260,12,16,15,4,1,18,3,1,0,11,10,20250227
5194750,21720,8,19,14,7,1,19,2,2,6,10,11,20250227
5122967,39710,10,17,19,13,3,20,0,0,0,15,12,20250227
5317167,15300,7,14,10,1,0,18,5,3,3,9,9,20250227
4928810,19180,12,16,20,2,17,11,0,0,0,12,10,20250227
5302152,27270,8,16,19,10,3,20,2,3,2,10,8,20250227
5127616,30100,16,18,16,9,3,19,3,3,1,10,12,20250227
4923865,39780,13,13,20,0,19,19,0,0,0,9,9,20250227
5158677,11590,14,16,12,1,2,15,6,2,5,10,10,20250227
4973066,30060,15,16,20,3,16,18,0,0,0,11,10,20250227
4979155,15260,13,20,18,6,17,9,0,0,0,10,8,20250227
4932921,24380,14,19,18,0,18,14,0,0,0,9,7,20250227
4933019,33830,13,15,20,0,18,0,5,0,0,15,15,20250227
5045748,36370,11,16,18,2,18,1,2,1,2,13,17,20250227
5057716,32860,12,18,16,0,20,2,5,0,0,11,13,20250227
4859292,46180,17,19,20,0,18,0,0,0,0,14,17,20250227
4934278,43160,18,17,19,0,0,0,17,19,0,10,10,20250227
4864129,27300,14,17,20,0,0,0,16,17,0,10,10,20250227
4749973,32640,19,14,17,15,0,0,0,0,17,4,9,20250227
4976586,19030,12,18,20,17,0,0,0,0,15,9,9,20250227
4965150,39490,18,16,17,18,2,0,0,0,17,10,11,20250227
4649895,41190,20,13,19,18,0,0,0,0,15,8,8,20250227
4902561,13980,13,17,20,12,8,14,0,3,2,13,9,20250227
4912277,5910,11,18,20,12,7,8,0,2,7,11,7,20250227
4870328,14780,16,18,19,13,2,13,6,3,0,11,8,20250227
4908985,9660,16,14,20,0,7,9,11,5,0,10,10,20250227
5570494,2160,2,19,19,1,10,2,2,0,2,8,7,20250227
5470911,3930,4,19,15,5,11,4,2,2,3,11,9,20250227
5467300,4470,3,18,19,12,1,2,4,3,11,8,9,20250227
5664913,210,1,15,13,2,6,3,2,2,3,0,0,20250227
5451521,2270,3,18,9,6,3,6,2,10,6,9,10,20250227
5530778,1480,1,11,16,2,7,9,3,2,2,9,6,20250227
5529126,1870,2,14,17,8,1,1,2,1,8,9,9,20250227
4986344,3870,10,17,15,4,0,0,1,1,8,11,11,20250227
5568872,3550,2,19,16,11,0,1,2,1,9,11,8,20250227
5551148,3500,1,14,11,4,13,2,3,7,2,6,6,20250227
5580250,2180,2,15,18,2,10,4,2,3,9,8,6,20250227
5639481,1770,1,15,20,9,2,7,3,3,8,7,6,20250227
5517128,1240,2,13,6,3,11,3,3,5,2,4,4,20250227
5664946,1030,1,14,17,1,1,1,9,4,0,7,6,20250227
5664949,1010,1,15,10,2,9,3,9,3,3,4,4,20250227
5664950,810,1,15,9,1,10,3,2,2,4,0,0,20250227
5068354,34440,11,17,18,0,18,1,0,0,3,16,15,20250227
4904038,15530,13,16,17,4,0,17,12,0,0,10,8,20250227
5054514,4260,9,15,6,0,9,0,8,0,0,12,9,20250227
5588142,1710,1,16,15,3,9,4,3,1,3,10,6,20250227
5599852,1700,1,13,20,3,3,5,5,9,2,7,7,20250227
5604240,1420,2,17,18,6,8,9,1,2,1,7,7,20250227
5601315,2260,2,15,15,1,12,1,1,2,2,6,7,20250227
5605570,1980,1,16,20,1,3,2,8,10,2,7,6,20250227
4942826,23960,14,16,19,13,0,18,1,0,0,10,10,20250227
5442144,5000,3,18,12,2,14,5,3,3,0,8,8,20250227
5199400,22860,9,17,17,3,3,9,12,19,3,9,10,20250227
4892787,16890,15,16,20,0,0,17,9,0,0,6,7,20250227
5071195,8460,12,18,19,2,1,14,11,6,0,9,6,20250227
5611659,1740,1,17,20,7,2,3,3,1,10,6,4,20250227
5416891,9150,3,18,16,1,15,3,1,7,1,10,10,20250227
5477971,8020,3,17,17,8,2,2,2,0,16,6,6,20250227
5264480,9660,6,17,15,4,1,16,6,1,3,10,9,20250227
5608551,3000,1,18,14,10,3,11,7,2,3,10,5,20250227
5657947,1920,1,14,19,10,1,1,1,8,2,6,8,20250227
5588353,920,1,15,13,3,1,3,0,3,10,6,4,20250227
5624246,1280,1,15,18,4,3,8,2,1,8,6,6,20250227
5565925,1610,3,15,14,0,9,10,2,2,0,5,6,20250227
5633257,1630,2,17,12,11,1,4,3,3,7,5,7,20250227
5642854,530,2,15,17,6,0,1,1,0,5,4,4,20250227
5565695,610,2,15,16,4,2,6,2,7,6,6,5,20250227
5665062,1230,1,15,17,1,2,6,10,1,4,0,0,20250227
5665065,170,1,15,10,3,7,3,3,1,1,0,0,20250227
5655105,2140,1,16,16,2,10,9,3,2,0,9,3,20250227
5635337,420,1,13,8,1,7,2,3,4,5,8,6,20250227
5611026,220,1,15,8,1,3,7,2,3,1,3,4,20250227
5630522,890,1,15,7,1,3,3,2,1,9,8,8,20250227
5654411,1930,1,14,12,0,10,10,1,5,1,3,8,20250227
5155326,6410,9,13,10,2,12,0,2,1,7,12,11,20250227
5002539,16800,11,14,16,0,0,6,9,18,0,9,10,20250227
5234290,5130,7,16,11,3,3,9,4,13,5,11,9,20250227
5592040,2600,2,18,13,3,2,12,2,2,1,6,7,20250227
5591397,3860,2,17,20,3,1,13,1,3,1,7,6,20250227
4892774,9380,15,13,10,14,0,0,2,0,10,8,9,20250227
4969294,13880,14,16,17,16,0,1,5,0,9,10,9,20250227
5443095,11070,3,19,20,2,2,16,7,1,3,8,9,20250227
5592310,1480,2,17,15,4,10,7,3,2,4,7,7,20250227
5573096,1360,2,16,8,3,11,4,3,1,3,8,6,20250227
5585778,3050,2,16,16,1,13,3,1,3,4,7,6,20250227
5618432,2550,2,16,18,3,12,3,0,3,6,7,8,20250227
5553154,5770,2,16,17,2,14,1,3,2,3,6,7,20250227
5590995,2880,2,17,16,0,3,2,3,12,2,6,8,20250227
5630996,2130,2,16,16,1,0,3,9,10,1,6,9,20250227
5506959,2450,4,17,14,11,2,1,2,1,10,7,7,20250227
5587601,4090,2,15,20,13,3,2,1,3,9,4,6,20250227
5593190,1920,2,18,15,9,2,0,2,0,10,6,7,20250227
5662669,230,1,15,11,1,7,1,2,1,2,4,5,20250227
5566455,780,2,15,16,7,2,8,3,1,3,4,5,20250227
5641318,1050,1,16,20,4,3,2,4,1,6,5,4,20250227
5521790,1440,2,16,15,2,8,10,1,3,0,4,6,20250227
5546197,1560,2,17,16,2,3,0,6,10,4,5,9,20250227
5053485,21290,13,14,17,14,1,2,4,0,18,10,10,20250227
5136773,14900,12,14,18,16,2,1,2,0,13,10,9,20250227
4938208,4680,14,14,16,9,0,10,0,0,0,8,9,20250227
5043248,34660,14,18,20,16,0,19,2,0,0,8,10,20250227
